ObjectNumber,Metadata_Plate,Metadata_Site,Metadata_Tags,Metadata_Well,Category,AreaShape_Area,Intensity_IntegratedIntensity_OrigAGP,Granularity_10_OrigMito
12,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,31206,81.73109037685208,0.0
13,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,3062,14.644358234480023,1.862464482102492
14,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,24216,96.3281768723391,1.4483437385299247
15,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,3401,23.79115014593117,3.509890923798754
16,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,2356,12.225559099344537,0.2485227474767478
17,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,40108,123.54073451715522,0.7439300678649733
18,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,38351,103.36404981813394,2.104117281835327
19,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,30826,96.3312585761305,0.5112397023341736
20,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,13689,50.586496321251616,0.0062200344689734
21,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,22152,66.7642027346883,1.2693281381786332
22,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,44653,127.4466778889764,1.1275832606153222
23,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,15661,37.65401693969034,1.763746587659507
24,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,58305,181.4299547781702,0.0191965662085514
25,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,31755,83.65734357945621,1.2782671250091602
26,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,44699,152.37654806510545,2.540232229455497
27,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,48590,133.0128028022591,0.7806985071835276
28,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,33050,97.54976780503056,0.865484161654453
29,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,32010,90.46968814125285,0.0
30,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,35955,108.71416860818864,2.948891117595394
31,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,77582,303.4481294946745,0.2039526325245941
32,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,43682,117.44499918655492,0.7110546336551498
33,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,34612,101.72680264641532,1.3832755014038156
34,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,43401,143.82534620794468,0.3123312889036846
35,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,35361,88.60173963964917,1.4230621633970095
36,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,74665,229.26086962455884,1.1800484493443084
37,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,57162,164.94242826732807,1.7244988380428885
38,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,47390,232.34861124726007,0.5515106155805601
39,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,28957,66.1076066584792,2.799682783762961
40,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,59767,160.8308235798031,1.3354151139869752
41,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,2685,16.838803976541385,0.0
42,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,17841,47.63936835853383,0.0
43,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,38910,126.92044027685188,0.928359229336172
44,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,30618,90.61579349311069,0.5364416228200194
45,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,6062,28.54396929661744,0.6932008825347928
46,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,67863,198.7589538290631,0.6398710972537849
47,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,38714,104.15272787818684,0.6116718917424837
48,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,52302,127.2615855722688,0.7574752733567154
49,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,83449,202.55564243416305,0.6178229727236235
50,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,52513,169.65685638529249,0.1771763481083594
51,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,22862,50.04177920077928,1.979049870409954
52,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K09,LPS,44958,145.61187252309173,0.0
1,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,36703,105.86358467349784,0.6548654136342509
2,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,20505,51.44576193485409,0.9597050644473248
3,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,67370,219.933350048028,0.0
4,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,23924,82.1611817853991,0.2687381460183145
5,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,37700,114.74905065773056,0.113904442360845
6,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,39577,124.27835580171086,1.5464946511111173
7,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,9776,31.94453366869129,0.9475374918246754
8,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,33404,104.45122505910696,0.1222885187162949
9,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,53084,242.5736367565114,0.7048702524078543
10,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,23109,95.44879973260686,0.9913290274636304
11,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,25269,80.12330858386122,5.1519841815341785
12,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,25985,87.74441199866123,1.0688448347790631
13,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,22714,73.40466974349692,1.812919226432213
14,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,18359,64.05769497784786,0.4533170600295346
15,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,11320,40.34023076156154,0.0
16,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,110647,406.91762048285455,0.590377805511497
17,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,42626,153.7160766182933,0.973463058587588
18,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,30299,89.93510367465205,0.0
19,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,48956,140.92082134005614,1.3784457275737358
20,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,31575,98.08957107644528,1.954906210623676
21,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,34894,109.426215586951,0.0
22,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,13958,36.70907158521004,1.0532028664410211
23,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,18820,73.70209892233834,3.6853707874297705
24,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,41032,102.01084922906011,0.9046175517455494
25,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,16135,96.5254917710554,2.442299285787464
26,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,4339,34.95672581298277,1.522420297974528
27,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,32164,81.45113305747509,0.2937606565244192
28,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,2751,10.292897045612335,0.0
29,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,39186,158.5224252967164,1.100126512287132
30,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,54432,157.5361416193191,0.1352252289140063
31,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,8865,27.7645992024336,3.910492772804683
32,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,19850,77.25677979039028,0.2704733204057552
33,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,13595,31.1691767713055,0.6660934418084509
34,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,8537,19.0318455779925,0.4209831284426062
35,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,7026,30.258030503755435,3.668683676181221
36,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,20140,60.53562241024338,2.0260379727311144
37,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,32599,94.33360849646851,2.3650087797765385
38,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,33533,122.14300835691392,2.2529811881748945
39,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,M08,Untreated,51254,162.55605471436866,0.3641382052678645
1,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,21134,60.86190617852844,0.1763527386533925
2,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,23814,73.22009656741284,0.5787033281100395
3,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,32976,86.89893966820091,0.9832599163224652
4,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,18939,49.36247812351212,9.76593327452295
5,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,2630,18.712855973280966,4.114376596015664
6,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,3582,19.476097103673965,1.875055076290324
7,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,16453,63.85642868094146,1.6748022059779843
8,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,27335,76.28484039986506,2.883593075634972
9,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,21437,69.41133784363046,2.977403374444547
10,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,13648,60.475395859219134,7.0895733659545614
11,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,16638,65.15341495233588,1.192311402410006
12,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,45669,115.06002915278076,1.1980418875472074
13,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,3045,18.29219529987313,0.0
14,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,53499,198.5320231448859,0.0
15,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,28596,72.0832380936481,0.8367101085948466
16,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,15058,75.67829535203055,1.0355807798370136
17,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,48653,207.80554133676924,0.2860598869952016
18,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,32485,113.5795690221712,7.520960324381602
19,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,2233,10.177432033699006,0.0
20,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,42609,125.10804945603012,0.6114605506417732
21,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,39881,111.0714584372472,1.1617017495764344
22,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,73090,316.88048059889115,0.969034136747396
23,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,35652,125.82194341113792,0.295144900089667
24,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,22323,69.02423166320659,3.1830664597961422
25,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,32155,89.27800431777723,0.687179394305484
26,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,46883,152.20018387353048,0.7809844914461584
27,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,42609,169.36545544397086,0.6720515015045143
28,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,39611,103.79510201793164,2.3282808666419097
29,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,39569,137.03578358818777,0.0
30,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,25237,90.75701611465774,0.7785650105332509
31,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,3529,16.08068998507224,3.056756326894588
32,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,95497,384.3364206519909,2.526696475472478
33,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,55444,210.57284154417,1.8020001519957995
34,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,9786,26.68607617542148,2.5613556765110075
35,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,5115,18.53302834695205,2.457242646326464
36,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,22319,84.21840338525362,2.02327004255172
37,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,35596,90.76881072553806,0.1378236138822406
38,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,101732,391.9101895890199,0.0232101347699389
39,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,17490,52.66643797373399,1.6021648666461934
40,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,22324,66.51374105992727,0.0
41,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,2553,9.65653478144668,2.001338621633098
42,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,20476,54.38889148994349,1.3789558177462844
43,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,35757,105.19540735404009,0.3511930969751647
44,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,2669,21.56672033295036,5.865029779074759
45,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,41934,137.91783096455038,0.6930935025905891
46,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,24807,72.45282702194527,0.0
47,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,20091,64.80306757474318,0.0
48,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,29067,93.88909797836097,0.4367343328108597
49,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,26467,76.62314825435169,2.2246422877984173
50,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,14078,38.691386461257935,0.0
51,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,31474,104.63183111604305,0.2536137358939751
52,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,1551,4.396337846759707,1.6826092323834014
53,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,36463,108.93588217324576,0.3942839105795246
54,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,35835,107.07615817454644,0.8698267463612006
55,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,2356,9.99449166143313,1.4736195506314609
56,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,29766,89.84371738135815,0.9038444657762708
57,MIG-Exp03-CP-40X-bin1X1,8,1h/3h;CellPainting;MIG#Batch2;Unprimed/Unactivated,L08,Untreated,10431,30.516273842426017,3.0174310080644826
1,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,8462,18.946349279489368,0.0
2,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,46010,114.19162310194224,0.0
3,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,25944,74.97897332394496,0.4939907414863967
4,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,30202,91.8992603777442,0.1401644509418847
5,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,2519,17.07708886009641,0.0
6,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,23601,60.05795380147174,2.0396971415970886
7,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,56445,135.76214254065417,0.4467417867432426
8,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,36561,127.57230599084868,2.053742346319238
9,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,2948,24.001312497770414,0.0
10,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,49439,164.71336061903276,1.7026814829998091
11,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,40749,102.34728034655564,0.9556524279784536
12,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,28560,65.0101777703967,0.0
13,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,54904,211.18927454412915,1.4775748351600122
14,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,54977,195.71191143873148,2.661981829029136
15,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,15991,45.194094934500754,1.4828382139447005
16,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,28836,89.50128980423324,1.270228357628805
17,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,37957,138.6742822441738,0.0
18,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,2872,19.85004989104345,0.0
19,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,27767,123.73202240723184,0.0
20,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,46329,145.32626927318051,1.3936186724772188
21,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,33351,99.3335013773758,0.0
22,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,58477,205.2568111687433,0.0
23,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,34698,113.60061112884432,0.0
24,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,28478,86.75040858541615,2.332189296537349
25,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,62510,198.1767923978623,0.1820118826773513
26,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,29696,82.0193639958743,0.865625470643177
27,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,41340,121.91128452704288,0.651708279874163
28,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,34024,86.77903416776098,0.4391864789579437
29,MIG-Exp03-CP-40X-bin1X1,1,1h/3h;CellPainting;LPS/Unactivated;MIG#Batch2,K10,LPS,3942,14.4674297736492,3.7771184099518456
