Well,Category,Replicate,Cytoplasm_Intensity_MeanIntensity_NFKB,Nuclei_Intensity_MeanIntensity_NFKB,Cytoplasm_AreaShape_Area_CD45,number_ASC
H17,LPS/Nigericin,Exp06,1635.53,1528.87,26866.0,0
H17,LPS/Nigericin,Exp06,,2117.03,2692.0,0
H17,LPS/Nigericin,Exp06,2789.81,788.683,42103.0,0
H17,LPS/Nigericin,Exp06,1534.54,1141.32,32660.0,1
H17,LPS/Nigericin,Exp06,,4121.33,4824.0,0
H17,LPS/Nigericin,Exp06,1565.45,1154.76,12050.0,0
H17,LPS/Nigericin,Exp06,1842.71,1297.63,166805.0,3
H17,LPS/Nigericin,Exp06,,,,1
H17,LPS/Nigericin,Exp06,1262.71,891.007,27637.0,0
H17,LPS/Nigericin,Exp06,1841.11,3279.37,4276.0,1
H17,LPS/Nigericin,Exp06,1888.0,3597.73,4321.0,0
H17,LPS/Nigericin,Exp06,2953.67,2129.09,27007.0,0
H17,LPS/Nigericin,Exp06,1494.46,1372.88,10410.0,1
H17,LPS/Nigericin,Exp06,1740.23,1326.8,60844.0,0
H17,LPS/Nigericin,Exp06,1329.53,1453.93,5240.0,1
H17,LPS/Nigericin,Exp06,1588.16,1309.59,91991.0,0
H17,LPS/Nigericin,Exp06,2033.22,1659.27,19851.0,1
H17,LPS/Nigericin,Exp06,1934.6,,,0
H17,LPS/Nigericin,Exp06,1981.64,,,0
H17,LPS/Nigericin,Exp06,1898.29,1596.58,8161.0,1
H17,LPS/Nigericin,Exp06,985.918,826.037,12339.0,0
H17,LPS/Nigericin,Exp06,1521.02,1498.31,11438.0,0
H17,LPS/Nigericin,Exp06,1633.73,1424.74,39956.0,1
H17,LPS/Nigericin,Exp06,1897.11,1285.76,55319.0,0
H17,LPS/Nigericin,Exp06,1067.65,825.179,6184.0,0
H17,LPS/Nigericin,Exp06,1611.53,1476.8,60102.0,0
H17,LPS/Nigericin,Exp06,,1454.82,34015.0,1
H17,LPS/Nigericin,Exp06,1962.92,1810.03,74575.0,0
H17,LPS/Nigericin,Exp06,1792.28,1594.23,59217.0,1
H17,LPS/Nigericin,Exp06,2457.48,,,0
H17,LPS/Nigericin,Exp06,,4819.8,6417.0,0
H17,LPS/Nigericin,Exp06,,1336.47,1907.0,2
H17,LPS/Nigericin,Exp06,2119.73,,,1
H17,LPS/Nigericin,Exp06,,3023.16,2899.0,0
H17,LPS/Nigericin,Exp06,2344.07,1648.38,4330.0,0
H17,LPS/Nigericin,Exp06,2677.93,3401.72,17367.0,0
H17,LPS/Nigericin,Exp06,3088.94,,,0
H17,LPS/Nigericin,Exp06,1400.4,1273.26,8027.0,1
H17,LPS/Nigericin,Exp06,1697.39,1533.48,11933.0,0
H17,LPS/Nigericin,Exp06,1588.43,1292.36,45494.0,0
H17,LPS/Nigericin,Exp06,1955.83,6313.31,2284.0,0
H17,LPS/Nigericin,Exp06,1536.92,953.29,120072.0,1
H17,LPS/Nigericin,Exp06,1804.68,2804.36,6667.0,0
H17,LPS/Nigericin,Exp06,1570.82,,,1
H17,LPS/Nigericin,Exp06,1317.0,1612.9,8920.0,0
H17,LPS/Nigericin,Exp06,2973.65,2448.2,5361.0,0
H17,LPS/Nigericin,Exp06,1712.72,1557.63,30618.0,1
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,1771.51,8357.0,1
H17,LPS/Nigericin,Exp06,1697.36,3601.28,5990.0,0
H17,LPS/Nigericin,Exp06,,4056.89,5177.0,0
H17,LPS/Nigericin,Exp06,1440.15,1284.28,3912.0,1
H17,LPS/Nigericin,Exp06,1197.59,708.591,4252.0,0
H17,LPS/Nigericin,Exp06,1272.16,1053.51,19580.0,0
H17,LPS/Nigericin,Exp06,1266.51,926.284,52577.0,0
H17,LPS/Nigericin,Exp06,1815.56,2481.62,8352.0,0
H17,LPS/Nigericin,Exp06,1614.51,,,1
H17,LPS/Nigericin,Exp06,2670.32,1531.15,10502.0,0
H17,LPS/Nigericin,Exp06,1469.27,1311.83,39309.0,1
H17,LPS/Nigericin,Exp06,1472.17,1249.4,28043.0,1
H17,LPS/Nigericin,Exp06,2659.37,2058.75,7920.0,3
H17,LPS/Nigericin,Exp06,1669.19,4100.56,3449.0,0
H17,LPS/Nigericin,Exp06,,2098.12,21684.0,0
H17,LPS/Nigericin,Exp06,2358.69,1943.52,32899.0,2
H17,LPS/Nigericin,Exp06,2229.48,1838.68,7889.0,0
H17,LPS/Nigericin,Exp06,2115.13,,,1
H17,LPS/Nigericin,Exp06,2026.41,1443.65,6944.0,0
H17,LPS/Nigericin,Exp06,1526.77,,,0
H17,LPS/Nigericin,Exp06,1548.21,1150.22,55611.0,1
H17,LPS/Nigericin,Exp06,1900.95,1675.28,11014.0,0
H17,LPS/Nigericin,Exp06,1395.32,1254.59,4641.0,0
H17,LPS/Nigericin,Exp06,1865.92,1376.29,33679.0,0
H17,LPS/Nigericin,Exp06,,1330.01,227004.0,0
H17,LPS/Nigericin,Exp06,1468.62,1474.69,20621.0,0
H17,LPS/Nigericin,Exp06,1485.57,,,0
H17,LPS/Nigericin,Exp06,1705.15,2768.37,8475.0,0
H17,LPS/Nigericin,Exp06,1369.83,1016.36,21792.0,0
H17,LPS/Nigericin,Exp06,1232.11,1091.73,15333.0,0
H17,LPS/Nigericin,Exp06,1446.88,797.164,28280.0,1
H17,LPS/Nigericin,Exp06,1693.1,2189.68,13211.0,0
H17,LPS/Nigericin,Exp06,1361.53,1044.16,14336.0,0
H17,LPS/Nigericin,Exp06,1705.65,1503.1,34287.0,0
H17,LPS/Nigericin,Exp06,,1677.89,18222.0,0
H17,LPS/Nigericin,Exp06,2208.34,1488.81,90140.0,0
H17,LPS/Nigericin,Exp06,1577.87,1162.67,9907.0,1
H17,LPS/Nigericin,Exp06,,3321.07,6084.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1631.27,1219.21,46806.0,1
H17,LPS/Nigericin,Exp06,2405.0,1138.33,36402.0,1
H17,LPS/Nigericin,Exp06,1306.87,1109.15,12531.0,0
H17,LPS/Nigericin,Exp06,1422.0,1159.41,36596.0,0
H17,LPS/Nigericin,Exp06,1777.36,1096.1,66543.0,0
H17,LPS/Nigericin,Exp06,,4076.0,3106.0,0
H17,LPS/Nigericin,Exp06,1662.66,1278.49,112566.0,1
H17,LPS/Nigericin,Exp06,1429.31,1025.44,87793.0,0
H17,LPS/Nigericin,Exp06,1646.67,,,0
H17,LPS/Nigericin,Exp06,1524.64,1352.05,26933.0,0
H17,LPS/Nigericin,Exp06,1399.72,1323.02,92884.0,0
H17,LPS/Nigericin,Exp06,1344.72,708.17,65793.0,0
H17,LPS/Nigericin,Exp06,,1190.85,8530.0,1
H17,LPS/Nigericin,Exp06,1378.95,755.344,77731.0,0
H17,LPS/Nigericin,Exp06,1610.54,1337.66,77642.0,0
H17,LPS/Nigericin,Exp06,1547.17,2007.65,2704.0,1
H17,LPS/Nigericin,Exp06,1421.93,1768.3,7895.0,1
H17,LPS/Nigericin,Exp06,1318.75,1054.61,20116.0,0
H17,LPS/Nigericin,Exp06,1541.52,1195.57,13837.0,0
H17,LPS/Nigericin,Exp06,1640.87,,,0
H17,LPS/Nigericin,Exp06,,1268.54,11134.0,0
H17,LPS/Nigericin,Exp06,,1148.51,11660.0,1
H17,LPS/Nigericin,Exp06,2749.68,,,0
H17,LPS/Nigericin,Exp06,,838.802,7873.0,0
H17,LPS/Nigericin,Exp06,2132.56,1846.65,9329.0,1
H17,LPS/Nigericin,Exp06,3031.29,2301.99,6633.0,1
H17,LPS/Nigericin,Exp06,1392.93,1053.36,14878.0,1
H17,LPS/Nigericin,Exp06,1751.13,1197.51,82514.0,0
H17,LPS/Nigericin,Exp06,1533.16,1293.36,74250.0,1
H17,LPS/Nigericin,Exp06,1633.32,1002.1,40540.0,0
H17,LPS/Nigericin,Exp06,1466.59,3271.42,2282.0,0
H17,LPS/Nigericin,Exp06,1479.73,945.664,74403.0,0
H17,LPS/Nigericin,Exp06,1447.51,1200.11,8381.0,0
H17,LPS/Nigericin,Exp06,,1802.44,3863.0,2
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1849.1,,,0
H17,LPS/Nigericin,Exp06,2221.77,2240.03,944.0,0
H17,LPS/Nigericin,Exp06,,1521.68,99217.0,0
H17,LPS/Nigericin,Exp06,1535.48,1378.22,31107.0,0
H17,LPS/Nigericin,Exp06,1168.22,881.13,20923.0,0
H17,LPS/Nigericin,Exp06,2073.93,1253.47,12972.0,0
H17,LPS/Nigericin,Exp06,,3184.41,1652.0,0
H17,LPS/Nigericin,Exp06,1264.26,647.518,15359.0,0
H17,LPS/Nigericin,Exp06,,1680.56,2109.0,0
H17,LPS/Nigericin,Exp06,,1037.26,10955.0,0
H17,LPS/Nigericin,Exp06,,1397.52,1261.0,0
H17,LPS/Nigericin,Exp06,,949.89,11743.0,0
H17,LPS/Nigericin,Exp06,,1433.19,5266.0,1
H17,LPS/Nigericin,Exp06,1986.37,,,0
H17,LPS/Nigericin,Exp06,,1353.9,1295.0,0
H17,LPS/Nigericin,Exp06,1215.89,,,0
H17,LPS/Nigericin,Exp06,,914.754,15746.0,2
H17,LPS/Nigericin,Exp06,,1931.41,9469.0,1
H17,LPS/Nigericin,Exp06,,2428.51,2994.0,1
H17,LPS/Nigericin,Exp06,1767.78,1364.56,65717.0,0
H17,LPS/Nigericin,Exp06,2033.62,,,1
H17,LPS/Nigericin,Exp06,1669.25,1420.37,10824.0,0
H17,LPS/Nigericin,Exp06,1434.28,,,0
H17,LPS/Nigericin,Exp06,2166.88,,,0
H17,LPS/Nigericin,Exp06,1298.28,1071.91,77318.0,1
H17,LPS/Nigericin,Exp06,2032.84,1331.78,215863.0,0
H17,LPS/Nigericin,Exp06,1130.79,934.791,10494.0,1
H17,LPS/Nigericin,Exp06,1956.1,931.096,14626.0,0
H17,LPS/Nigericin,Exp06,2065.15,1588.01,2103.0,0
H17,LPS/Nigericin,Exp06,,1501.54,29919.0,1
H17,LPS/Nigericin,Exp06,2153.62,1406.08,20673.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1528.25,1054.16,125976.0,0
H17,LPS/Nigericin,Exp06,1690.36,2237.21,12607.0,0
H17,LPS/Nigericin,Exp06,,4759.21,4197.0,0
H17,LPS/Nigericin,Exp06,1689.75,1378.56,39696.0,0
H17,LPS/Nigericin,Exp06,,5871.46,3374.0,1
H17,LPS/Nigericin,Exp06,1753.22,3139.64,6329.0,0
H17,LPS/Nigericin,Exp06,,2543.0,3927.0,0
H17,LPS/Nigericin,Exp06,,1843.88,5562.0,0
H17,LPS/Nigericin,Exp06,1674.31,1352.27,14016.0,0
H17,LPS/Nigericin,Exp06,,2947.22,10241.0,1
H17,LPS/Nigericin,Exp06,,1772.91,8893.0,1
H17,LPS/Nigericin,Exp06,1554.55,1482.17,21545.0,1
H17,LPS/Nigericin,Exp06,,1401.09,142250.0,1
H17,LPS/Nigericin,Exp06,1590.18,,,0
H17,LPS/Nigericin,Exp06,1821.9,1675.34,57432.0,0
H17,LPS/Nigericin,Exp06,1137.55,806.7,8826.0,1
H17,LPS/Nigericin,Exp06,1695.11,,,0
H17,LPS/Nigericin,Exp06,1377.17,1039.18,6807.0,0
H17,LPS/Nigericin,Exp06,2062.59,1459.25,19664.0,1
H17,LPS/Nigericin,Exp06,,2367.42,5172.0,0
H17,LPS/Nigericin,Exp06,1712.28,1527.62,7003.0,0
H17,LPS/Nigericin,Exp06,1762.58,970.524,116195.0,0
H17,LPS/Nigericin,Exp06,2610.73,1963.16,13162.0,0
H17,LPS/Nigericin,Exp06,1445.89,1048.7,28914.0,0
H17,LPS/Nigericin,Exp06,1376.81,1169.0,10150.0,1
H17,LPS/Nigericin,Exp06,1657.82,4124.97,4498.0,0
H17,LPS/Nigericin,Exp06,1355.52,1102.19,8869.0,0
H17,LPS/Nigericin,Exp06,1797.75,1511.5,56604.0,1
H17,LPS/Nigericin,Exp06,1698.01,1498.25,89866.0,1
H17,LPS/Nigericin,Exp06,2165.2,,,0
H17,LPS/Nigericin,Exp06,1570.28,,,2
H17,LPS/Nigericin,Exp06,1037.19,892.937,12126.0,0
H17,LPS/Nigericin,Exp06,1409.61,1446.07,92203.0,0
H17,LPS/Nigericin,Exp06,2112.12,,,0
H17,LPS/Nigericin,Exp06,1371.39,1283.44,8398.0,1
H17,LPS/Nigericin,Exp06,1679.73,1308.6,59615.0,0
H17,LPS/Nigericin,Exp06,,1814.87,5590.0,0
H17,LPS/Nigericin,Exp06,1694.39,1583.19,25541.0,0
H17,LPS/Nigericin,Exp06,,2793.93,2661.0,0
H17,LPS/Nigericin,Exp06,1710.37,,,0
H17,LPS/Nigericin,Exp06,,,,1
H17,LPS/Nigericin,Exp06,,951.189,39893.0,1
H17,LPS/Nigericin,Exp06,1428.7,1746.59,6308.0,0
H17,LPS/Nigericin,Exp06,,2283.24,8052.0,0
H17,LPS/Nigericin,Exp06,,1141.98,24590.0,0
H17,LPS/Nigericin,Exp06,1607.78,1218.04,6820.0,0
H17,LPS/Nigericin,Exp06,3153.06,3237.23,7297.0,0
H17,LPS/Nigericin,Exp06,1666.93,1854.89,7780.0,0
H17,LPS/Nigericin,Exp06,1668.79,1439.25,36150.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,1158.37,56984.0,0
H17,LPS/Nigericin,Exp06,1411.77,,,1
H17,LPS/Nigericin,Exp06,1696.75,3574.42,5444.0,0
H17,LPS/Nigericin,Exp06,1973.33,,,0
H17,LPS/Nigericin,Exp06,1674.25,1428.87,5704.0,0
H17,LPS/Nigericin,Exp06,2504.63,1741.72,5951.0,0
H17,LPS/Nigericin,Exp06,1715.81,,,0
H17,LPS/Nigericin,Exp06,2103.8,2906.26,7273.0,1
H17,LPS/Nigericin,Exp06,,1262.47,60295.0,0
H17,LPS/Nigericin,Exp06,,1467.86,6279.0,1
H17,LPS/Nigericin,Exp06,3676.96,811.472,19215.0,0
H17,LPS/Nigericin,Exp06,2008.62,1776.08,17035.0,1
H17,LPS/Nigericin,Exp06,1965.77,1615.26,40549.0,0
H17,LPS/Nigericin,Exp06,,1254.4,54826.0,0
H17,LPS/Nigericin,Exp06,1764.15,1567.67,71082.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,3552.35,6732.0,0
H17,LPS/Nigericin,Exp06,2058.23,3769.17,6385.0,0
H17,LPS/Nigericin,Exp06,1363.98,1082.46,11254.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1935.5,1151.55,108727.0,1
H17,LPS/Nigericin,Exp06,1346.53,1131.07,19337.0,1
H17,LPS/Nigericin,Exp06,1528.43,1253.17,13086.0,0
H17,LPS/Nigericin,Exp06,3439.74,1775.19,116608.0,0
H17,LPS/Nigericin,Exp06,1321.24,1077.04,8904.0,1
H17,LPS/Nigericin,Exp06,1605.8,1307.07,11749.0,0
H17,LPS/Nigericin,Exp06,2458.27,2040.85,10465.0,0
H17,LPS/Nigericin,Exp06,,1162.23,1875.0,0
H17,LPS/Nigericin,Exp06,1520.11,1217.41,13955.0,0
H17,LPS/Nigericin,Exp06,,3253.41,10673.0,0
H17,LPS/Nigericin,Exp06,1722.8,1543.34,6097.0,0
H17,LPS/Nigericin,Exp06,1759.74,1597.63,8659.0,1
H17,LPS/Nigericin,Exp06,1413.99,1490.5,9408.0,1
H17,LPS/Nigericin,Exp06,1572.82,1190.02,7854.0,0
H17,LPS/Nigericin,Exp06,,1273.25,4219.0,2
H17,LPS/Nigericin,Exp06,1767.91,2165.97,5075.0,0
H17,LPS/Nigericin,Exp06,1923.03,4139.84,8041.0,1
H17,LPS/Nigericin,Exp06,2214.9,1444.95,6992.0,0
H17,LPS/Nigericin,Exp06,,2393.95,20522.0,0
H17,LPS/Nigericin,Exp06,2042.0,,,0
H17,LPS/Nigericin,Exp06,2053.3,3121.89,9972.0,0
H17,LPS/Nigericin,Exp06,,2411.0,5145.0,1
H17,LPS/Nigericin,Exp06,2037.89,,,0
H17,LPS/Nigericin,Exp06,1940.52,2718.52,8967.0,0
H17,LPS/Nigericin,Exp06,1510.33,,,0
H17,LPS/Nigericin,Exp06,1984.54,,,0
H17,LPS/Nigericin,Exp06,1360.02,,,0
H17,LPS/Nigericin,Exp06,1586.33,1303.45,58949.0,1
H17,LPS/Nigericin,Exp06,,3869.42,3045.0,0
H17,LPS/Nigericin,Exp06,2456.39,1711.94,44481.0,0
H17,LPS/Nigericin,Exp06,1866.23,2527.42,3754.0,2
H17,LPS/Nigericin,Exp06,1862.88,1456.82,12937.0,0
H17,LPS/Nigericin,Exp06,2071.27,,,1
H17,LPS/Nigericin,Exp06,1277.36,981.102,10430.0,0
H17,LPS/Nigericin,Exp06,,,,1
H17,LPS/Nigericin,Exp06,,1283.73,19024.0,1
H17,LPS/Nigericin,Exp06,,1224.71,8232.0,1
H17,LPS/Nigericin,Exp06,1200.7,,,0
H17,LPS/Nigericin,Exp06,1789.21,1523.14,42212.0,0
H17,LPS/Nigericin,Exp06,718.606,643.468,3656.0,0
H17,LPS/Nigericin,Exp06,,1209.7,7671.0,2
H17,LPS/Nigericin,Exp06,1821.39,1525.6,51301.0,0
H17,LPS/Nigericin,Exp06,,4845.31,2678.0,0
H17,LPS/Nigericin,Exp06,1647.45,,,0
H17,LPS/Nigericin,Exp06,1677.06,1822.86,16386.0,0
H17,LPS/Nigericin,Exp06,1267.02,1282.47,5383.0,1
H17,LPS/Nigericin,Exp06,2136.58,3602.91,4844.0,0
H17,LPS/Nigericin,Exp06,,5384.39,3788.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1523.21,1180.47,97204.0,0
H17,LPS/Nigericin,Exp06,1557.9,1268.42,13642.0,1
H17,LPS/Nigericin,Exp06,2422.38,1811.45,41154.0,1
H17,LPS/Nigericin,Exp06,1255.61,1074.81,7213.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,2330.01,3784.21,1282.0,0
H17,LPS/Nigericin,Exp06,2003.62,1211.2,46356.0,0
H17,LPS/Nigericin,Exp06,1689.81,,,0
H17,LPS/Nigericin,Exp06,3134.94,1794.94,22723.0,0
H17,LPS/Nigericin,Exp06,,2541.03,4844.0,1
H17,LPS/Nigericin,Exp06,2315.5,2419.14,12703.0,0
H17,LPS/Nigericin,Exp06,2263.45,1962.68,86699.0,0
H17,LPS/Nigericin,Exp06,1321.08,1742.2,20018.0,0
H17,LPS/Nigericin,Exp06,1984.18,1674.65,11768.0,0
H17,LPS/Nigericin,Exp06,1583.29,1002.9,16486.0,0
H17,LPS/Nigericin,Exp06,2127.96,1589.27,21964.0,0
H17,LPS/Nigericin,Exp06,2179.99,1752.54,53922.0,1
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,2020.59,,,0
H17,LPS/Nigericin,Exp06,1615.29,,,1
H17,LPS/Nigericin,Exp06,2350.15,1583.8,9902.0,0
H17,LPS/Nigericin,Exp06,1898.32,2180.97,3823.0,0
H17,LPS/Nigericin,Exp06,1177.15,,,0
H17,LPS/Nigericin,Exp06,1750.35,,,1
H17,LPS/Nigericin,Exp06,1388.9,1194.57,9550.0,0
H17,LPS/Nigericin,Exp06,2060.32,2153.47,16051.0,0
H17,LPS/Nigericin,Exp06,,1262.62,10211.0,1
H17,LPS/Nigericin,Exp06,,1801.33,4255.0,0
H17,LPS/Nigericin,Exp06,,1125.2,43556.0,0
H17,LPS/Nigericin,Exp06,1895.84,1870.43,14499.0,0
H17,LPS/Nigericin,Exp06,1544.81,1631.87,4601.0,0
H17,LPS/Nigericin,Exp06,1749.44,1353.19,44552.0,0
H17,LPS/Nigericin,Exp06,1336.04,826.004,155546.0,0
H17,LPS/Nigericin,Exp06,2006.31,1458.64,88399.0,0
H17,LPS/Nigericin,Exp06,1738.4,2046.23,3308.0,0
H17,LPS/Nigericin,Exp06,2384.41,3694.8,4611.0,2
H17,LPS/Nigericin,Exp06,1602.08,1126.55,40778.0,0
H17,LPS/Nigericin,Exp06,1751.9,1229.61,129826.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,2001.67,,,1
H17,LPS/Nigericin,Exp06,1777.03,1534.7,28822.0,0
H17,LPS/Nigericin,Exp06,2204.1,1617.69,75277.0,0
H17,LPS/Nigericin,Exp06,1536.2,1283.76,43875.0,1
H17,LPS/Nigericin,Exp06,,1232.59,13290.0,1
H17,LPS/Nigericin,Exp06,,2415.67,1806.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1345.65,1006.83,14773.0,0
H17,LPS/Nigericin,Exp06,1837.76,1631.78,82841.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,1924.65,1244.0,0
H17,LPS/Nigericin,Exp06,1279.06,1196.23,11263.0,1
H17,LPS/Nigericin,Exp06,1772.77,1470.55,6470.0,1
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,2271.98,3664.12,7089.0,0
H17,LPS/Nigericin,Exp06,1523.7,1402.27,26262.0,0
H17,LPS/Nigericin,Exp06,1543.12,1345.28,37959.0,0
H17,LPS/Nigericin,Exp06,,3262.66,10123.0,0
H17,LPS/Nigericin,Exp06,1543.66,3052.64,2891.0,0
H17,LPS/Nigericin,Exp06,1752.43,1398.11,47530.0,0
H17,LPS/Nigericin,Exp06,1530.93,1316.5,34490.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,2275.43,5245.0,2
H17,LPS/Nigericin,Exp06,1634.34,1032.77,106372.0,0
H17,LPS/Nigericin,Exp06,1842.25,,,0
H17,LPS/Nigericin,Exp06,,2862.37,2780.0,0
H17,LPS/Nigericin,Exp06,1239.65,993.457,8678.0,0
H17,LPS/Nigericin,Exp06,1565.06,1250.15,60143.0,0
H17,LPS/Nigericin,Exp06,1629.55,,,0
H17,LPS/Nigericin,Exp06,,3222.04,2847.0,0
H17,LPS/Nigericin,Exp06,1406.85,,,1
H17,LPS/Nigericin,Exp06,1931.21,1746.14,26617.0,0
H17,LPS/Nigericin,Exp06,1550.43,1101.34,102847.0,0
H17,LPS/Nigericin,Exp06,,1996.77,3291.0,0
H17,LPS/Nigericin,Exp06,1780.8,1385.55,9047.0,0
H17,LPS/Nigericin,Exp06,1494.25,1355.42,21988.0,0
H17,LPS/Nigericin,Exp06,1475.94,1458.19,26958.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1838.71,1366.89,6292.0,0
H17,LPS/Nigericin,Exp06,,909.643,30850.0,2
H17,LPS/Nigericin,Exp06,1538.44,1058.44,91614.0,1
H17,LPS/Nigericin,Exp06,1788.17,1286.54,38822.0,0
H17,LPS/Nigericin,Exp06,1950.86,1611.2,28877.0,0
H17,LPS/Nigericin,Exp06,,1399.54,12559.0,0
H17,LPS/Nigericin,Exp06,1886.24,1697.57,6971.0,0
H17,LPS/Nigericin,Exp06,1501.99,1277.22,15590.0,0
H17,LPS/Nigericin,Exp06,1781.41,2903.75,5385.0,0
H17,LPS/Nigericin,Exp06,1652.34,2666.36,6288.0,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,1628.19,,,2
H17,LPS/Nigericin,Exp06,1976.61,1836.1,20119.0,0
H17,LPS/Nigericin,Exp06,,4080.16,701.0,0
H17,LPS/Nigericin,Exp06,,24707.5,2384.0,1
H17,LPS/Nigericin,Exp06,,3070.01,1437.0,1
H17,LPS/Nigericin,Exp06,,1131.92,102768.0,0
H17,LPS/Nigericin,Exp06,2577.56,,,1
H17,LPS/Nigericin,Exp06,1749.12,1151.36,88666.0,0
H17,LPS/Nigericin,Exp06,1848.2,974.479,27363.0,0
H17,LPS/Nigericin,Exp06,1491.22,1117.15,57834.0,0
H17,LPS/Nigericin,Exp06,,2874.56,10596.0,0
H17,LPS/Nigericin,Exp06,1650.15,1529.55,17779.0,1
H17,LPS/Nigericin,Exp06,1630.17,2210.58,12072.0,0
H17,LPS/Nigericin,Exp06,,1250.95,3920.0,0
H17,LPS/Nigericin,Exp06,1783.7,1529.68,42458.0,0
H17,LPS/Nigericin,Exp06,1339.94,1144.01,158802.0,0
H17,LPS/Nigericin,Exp06,1442.86,1122.48,22151.0,0
H17,LPS/Nigericin,Exp06,1791.24,1483.62,10921.0,1
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,2183.79,2075.79,22101.0,1
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,,1579.17,1745.0,1
H17,LPS/Nigericin,Exp06,1373.18,992.183,11862.0,0
H17,LPS/Nigericin,Exp06,,1211.74,10454.0,0
H17,LPS/Nigericin,Exp06,1797.03,,,0
H17,LPS/Nigericin,Exp06,3031.13,2203.38,7260.0,0
H17,LPS/Nigericin,Exp06,1405.86,1218.65,25288.0,0
H17,LPS/Nigericin,Exp06,1519.61,,,0
H17,LPS/Nigericin,Exp06,,1641.82,12848.0,0
H17,LPS/Nigericin,Exp06,,,,2
H17,LPS/Nigericin,Exp06,,368.583,827.0,0
H17,LPS/Nigericin,Exp06,1226.04,,,1
H17,LPS/Nigericin,Exp06,1805.91,1735.9,39845.0,0
H17,LPS/Nigericin,Exp06,2974.52,,,0
H17,LPS/Nigericin,Exp06,,2364.91,4382.0,0
H17,LPS/Nigericin,Exp06,1229.85,896.574,13877.0,1
H17,LPS/Nigericin,Exp06,2138.76,3543.89,4198.0,0
H17,LPS/Nigericin,Exp06,2156.99,1537.09,5827.0,0
H17,LPS/Nigericin,Exp06,,2468.65,1885.0,0
H17,LPS/Nigericin,Exp06,1658.46,1434.35,36634.0,0
H17,LPS/Nigericin,Exp06,,825.811,425000.0,1
H17,LPS/Nigericin,Exp06,1687.18,1078.05,22182.0,0
H17,LPS/Nigericin,Exp06,1437.21,1159.99,11730.0,0
H17,LPS/Nigericin,Exp06,1628.37,1781.51,9083.0,0
H17,LPS/Nigericin,Exp06,1844.66,2180.9,6350.0,1
H17,LPS/Nigericin,Exp06,,3597.45,6769.0,1
H17,LPS/Nigericin,Exp06,1564.68,1030.3,35431.0,0
H17,LPS/Nigericin,Exp06,1645.91,1491.45,27119.0,0
H17,LPS/Nigericin,Exp06,1490.5,1214.38,27428.0,1
H17,LPS/Nigericin,Exp06,1909.07,,,0
H17,LPS/Nigericin,Exp06,,,,0
H17,LPS/Nigericin,Exp06,2165.46,,,0
H17,LPS/Nigericin,Exp06,2167.03,1619.47,111463.0,0
H17,LPS/Nigericin,Exp06,1523.87,2470.92,8039.0,0
H17,LPS/Nigericin,Exp06,2266.78,5560.49,3379.0,0
H17,LPS/Nigericin,Exp06,1218.37,,,0
H17,LPS/Nigericin,Exp06,1956.44,1356.1,69400.0,0
H17,LPS/Nigericin,Exp06,,2491.14,1316.0,0
H17,LPS/Nigericin,Exp06,1690.87,1475.0,11033.0,2
H17,LPS/Nigericin,Exp06,1570.43,1248.43,1759.0,0
H17,LPS/Nigericin,Exp06,1740.55,,,1
H17,LPS/Nigericin,Exp06,1751.51,1454.83,3593.0,0
H17,LPS/Nigericin,Exp06,2066.51,1512.93,64200.0,0
H17,LPS/Nigericin,Exp06,2304.26,2381.29,21571.0,0
H17,LPS/Nigericin,Exp06,3946.94,,,0
H17,LPS/Nigericin,Exp06,1738.08,1157.19,73465.0,0
H17,LPS/Nigericin,Exp06,1592.59,985.817,126978.0,1
H17,LPS/Nigericin,Exp06,1818.44,1630.35,32429.0,0
